timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778637763.8337917,29.003976583480835,165,rx,2730,16000,1,pcm_u8,2730,0.17145204544067383
1778637764.0025558,29.172740697860718,166,rx,2730,16000,1,pcm_u8,2730,0.1687641143798828
1778637764.1730754,29.343260288238525,167,rx,2730,16000,1,pcm_u8,2730,0.17051959037780762
1778637764.3591564,29.529341220855713,168,rx,2730,16000,1,pcm_u8,2730,0.1860809326171875
1778637764.5133696,29.68355441093445,169,rx,2730,16000,1,pcm_u8,2730,0.15421319007873535
1778637764.685556,29.855740785598755,170,rx,2730,16000,1,pcm_u8,2730,0.17218637466430664
1778637764.8553421,30.025527000427246,171,rx,2730,16000,1,pcm_u8,2730,0.1697862148284912
1778637765.0267422,30.196927070617676,172,rx,2730,16000,1,pcm_u8,2730,0.1714000701904297
1778637765.2010353,30.371220111846924,173,rx,2730,16000,1,pcm_u8,2730,0.17429304122924805
1778637765.3669353,30.53712010383606,174,rx,2730,16000,1,pcm_u8,2730,0.16589999198913574
1778637765.5451462,30.715331077575684,175,rx,2730,16000,1,pcm_u8,2730,0.17821097373962402
1778637765.7136939,30.883878707885742,176,rx,2730,16000,1,pcm_u8,2730,0.1685476303100586
1778637765.8818505,31.052035331726074,177,rx,2730,16000,1,pcm_u8,2730,0.16815662384033203
1778637766.0550246,31.2252094745636,178,rx,2730,16000,1,pcm_u8,2730,0.17317414283752441
1778637766.2211711,31.391355991363525,179,rx,2730,16000,1,pcm_u8,2730,0.16614651679992676
1778637766.395998,31.566182851791382,180,rx,2730,16000,1,pcm_u8,2730,0.17482686042785645
1778637766.5635648,31.733749628067017,181,rx,2730,16000,1,pcm_u8,2730,0.16756677627563477
1778637766.73417,31.90435481071472,182,rx,2730,16000,1,pcm_u8,2730,0.17060518264770508
1778637766.9066362,32.076821088790894,183,rx,2730,16000,1,pcm_u8,2730,0.17246627807617188
1778637767.0787125,32.248897314071655,184,rx,2730,16000,1,pcm_u8,2730,0.17207622528076172
1778637767.2451613,32.41534614562988,185,rx,2730,16000,1,pcm_u8,2730,0.16644883155822754
1778637767.4174657,32.587650537490845,186,rx,2730,16000,1,pcm_u8,2730,0.17230439186096191
1778637767.5914822,32.761667013168335,187,rx,2730,16000,1,pcm_u8,2730,0.17401647567749023
1778637767.7597926,32.92997741699219,188,rx,2730,16000,1,pcm_u8,2730,0.16831040382385254
1778637767.9284053,33.09859013557434,189,rx,2730,16000,1,pcm_u8,2730,0.16861271858215332
1778637768.100665,33.27084994316101,190,rx,2730,16000,1,pcm_u8,2730,0.17225980758666992
1778637768.2681994,33.43838429450989,191,rx,2730,16000,1,pcm_u8,2730,0.16753435134887695
1778637768.4429586,33.61314344406128,192,rx,2730,16000,1,pcm_u8,2730,0.1747591495513916
1778637768.6106024,33.780787229537964,193,rx,2730,16000,1,pcm_u8,2730,0.16764378547668457
1778637768.7842348,33.95441961288452,194,rx,2730,16000,1,pcm_u8,2730,0.17363238334655762
1778637768.9525716,34.122756481170654,195,rx,2730,16000,1,pcm_u8,2730,0.1683368682861328
1778637769.1226106,34.29279541969299,196,rx,2730,16000,1,pcm_u8,2730,0.17003893852233887
1778637769.301301,34.47148585319519,197,rx,2730,16000,1,pcm_u8,2730,0.17869043350219727
1778637769.4641643,34.63434910774231,198,rx,2730,16000,1,pcm_u8,2730,0.16286325454711914
1778637769.63458,34.80476474761963,199,rx,2730,16000,1,pcm_u8,2730,0.17041563987731934
1778637769.806027,34.97621178627014,200,rx,2730,16000,1,pcm_u8,2730,0.1714470386505127
1778637769.978317,35.14850187301636,201,rx,2730,16000,1,pcm_u8,2730,0.17229008674621582
1778637770.1543546,35.32453942298889,202,rx,2730,16000,1,pcm_u8,2730,0.17603754997253418
1778637770.3182085,35.48839330673218,203,rx,2730,16000,1,pcm_u8,2730,0.16385388374328613
1778637770.4905503,35.66073513031006,204,rx,2730,16000,1,pcm_u8,2730,0.17234182357788086
1778637770.6585286,35.82871341705322,205,rx,2730,16000,1,pcm_u8,2730,0.16797828674316406
1778637770.8289416,35.99912643432617,206,rx,2730,16000,1,pcm_u8,2730,0.17041301727294922
1778637770.999196,36.16938090324402,207,rx,2730,16000,1,pcm_u8,2730,0.17025446891784668
1778637771.1708896,36.34107446670532,208,rx,2730,16000,1,pcm_u8,2730,0.1716935634613037
1778637771.3497317,36.51991653442383,209,rx,2730,16000,1,pcm_u8,2730,0.17884206771850586
1778637771.5183797,36.68856453895569,210,rx,2730,16000,1,pcm_u8,2730,0.16864800453186035
1778637771.6844578,36.85464262962341,211,rx,2730,16000,1,pcm_u8,2730,0.1660780906677246
