timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778636087.4095232,334.1870813369751,6648,14855,jpeg,0.008144140243530273
1778636087.4136584,334.19121646881104,6649,14881,jpeg,0.0041351318359375
1778636088.293909,335.0714671611786,6650,14867,jpeg,0.8802506923675537
1778636088.3010695,335.07862758636475,6651,14871,jpeg,0.0071604251861572266
1778636089.1517344,335.92929244041443,6652,14869,jpeg,0.8506648540496826
1778636089.6576786,336.4352366924286,6653,14888,jpeg,0.5059442520141602
1778636089.6991053,336.47666335105896,6654,14875,jpeg,0.041426658630371094
1778636089.7038345,336.481392621994,6655,14870,jpeg,0.004729270935058594
1778636089.7571316,336.5346896648407,6656,14871,jpeg,0.05329704284667969
1778636089.772295,336.54985308647156,6657,14871,jpeg,0.015163421630859375
1778636089.774962,336.5525200366974,6658,14864,jpeg,0.002666950225830078
1778636089.8315532,336.6091113090515,6659,14883,jpeg,0.05659127235412598
1778636089.833568,336.6111261844635,6660,14849,jpeg,0.0020148754119873047
1778636089.836298,336.6138560771942,6661,14877,jpeg,0.0027298927307128906
1778636089.842314,336.6198720932007,6662,14867,jpeg,0.0060160160064697266
1778636089.8445616,336.6221196651459,6663,14897,jpeg,0.0022475719451904297
1778636089.85903,336.63658809661865,6664,14900,jpeg,0.01446843147277832
1778636089.887418,336.6649761199951,6665,14873,jpeg,0.028388023376464844
1778636089.9031096,336.6806676387787,6666,14878,jpeg,0.015691518783569336
1778636089.9057572,336.6833152770996,6667,14873,jpeg,0.0026476383209228516
1778636089.9176047,336.6951627731323,6668,14843,jpeg,0.011847496032714844
1778636089.9199011,336.69745922088623,6669,14830,jpeg,0.00229644775390625
1778636089.9349902,336.7125482559204,6670,14810,jpeg,0.015089035034179688
1778636089.9477515,336.7253096103668,6671,14842,jpeg,0.012761354446411133
1778636089.9574068,336.7349648475647,6672,14839,jpeg,0.009655237197875977
1778636089.9592645,336.73682260513306,6673,14838,jpeg,0.001857757568359375
1778636090.0016212,336.7791793346405,6674,14866,jpeg,0.04235672950744629
1778636090.0492172,336.8267753124237,6675,14862,jpeg,0.047595977783203125
