timestamp,elapsed_sec,seq,payload_size_bytes,field_count,keys_preview,dt_since_previous_sec,raw_json
1778642049.7799523,13.781239032745361,31,390,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09985613822937012,"{""m1"":[54.3662733],""m2"":[55.22622293],""button"":[0],""local_controller"":[false],""pitch"":[-0.378362194],""rotation"":[42.22763311],""mag_x"":[-4098],""mag_y"":[-258],""mag_z"":[-2367],""volts"":[11.39552732],""amps"":[0.5965625],""pcb_temp"":[51.21235275],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642049677.0593,""robot_server_ping"":139.49951171875,""client_server_ping"":62.773193359375}"
1778642049.8798175,13.881104230880737,32,394,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09986519813537598,"{""m1"":[54.37747136],""m2"":[55.23404623],""button"":[0],""local_controller"":[false],""pitch"":[-0.338134623],""rotation"":[42.26108355],""mag_x"":[-4172],""mag_y"":[-287],""mag_z"":[-2290],""volts"":[11.31893552],""amps"":[0.58565918],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":71.05,""absolute_ping_millis"":1778642049792.1353,""robot_server_ping"":150.056884765625,""client_server_ping"":84.770751953125}"
1778642049.9799495,13.981236219406128,33,389,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10013198852539062,"{""m1"":[54.38422087],""m2"":[55.236654],""button"":[0],""local_controller"":[false],""pitch"":[-0.278233464],""rotation"":[42.29946159],""mag_x"":[-4175],""mag_y"":[-313],""mag_z"":[-2397],""volts"":[11.34890622],""amps"":[0.571640625],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642049881.977,""robot_server_ping"":140.029296875,""client_server_ping"":63.512939453125}"
1778642050.0798302,14.081116914749146,34,393,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09988069534301758,"{""m1"":[54.38851602],""m2"":[55.2363472],""button"":[0],""local_controller"":[false],""pitch"":[-0.189422385],""rotation"":[42.34528182],""mag_x"":[-4213],""mag_y"":[-348],""mag_z"":[-2457],""volts"":[11.31893552],""amps"":[0.523354492],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642049989.4055,""robot_server_ping"":141.767822265625,""client_server_ping"":66.697021484375}"
1778642050.1818135,14.18310022354126,35,387,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10198330879211426,"{""m1"":[54.3903568],""m2"":[55.2361938],""button"":[0],""local_controller"":[false],""pitch"":[-0.132250284],""rotation"":[42.36695135],""mag_x"":[-4108],""mag_y"":[-360],""mag_z"":[-2530],""volts"":[11.38553708],""amps"":[0.531142578],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050049.137,""robot_server_ping"":142.96044921875,""client_server_ping"":91.716796875}"
1778642050.2799137,14.281200408935547,36,394,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09810018539428711,"{""m1"":[54.39173738],""m2"":[55.23542681],""button"":[0],""local_controller"":[false],""pitch"":[-0.022372613],""rotation"":[42.38463752],""mag_x"":[-4320],""mag_y"":[-377],""mag_z"":[-2641],""volts"":[11.34557615],""amps"":[0.322421875],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050156.4197,""robot_server_ping"":142.843017578125,""client_server_ping"":62.709228515625}"
1778642050.3798995,14.381186246871948,37,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09998583793640137,"{""m1"":[54.39112379],""m2"":[55.23527341],""button"":[0],""local_controller"":[false],""pitch"":[0.078862944],""rotation"":[42.38155983],""mag_x"":[-4306],""mag_y"":[-406],""mag_z"":[-2532],""volts"":[11.41883786],""amps"":[0.44703125],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.05,""absolute_ping_millis"":1778642050259.452,""robot_server_ping"":143.50634765625,""client_server_ping"":64.955322265625}"
1778642050.4801574,14.481444120407104,38,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10025787353515625,"{""m1"":[54.39097039],""m2"":[55.23512002],""button"":[0],""local_controller"":[false],""pitch"":[0.127939325],""rotation"":[42.37898143],""mag_x"":[-4378],""mag_y"":[-403],""mag_z"":[-2542],""volts"":[11.36888669],""amps"":[0.475068359],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.05,""absolute_ping_millis"":1778642050307.7454,""robot_server_ping"":145.341796875,""client_server_ping"":64.955322265625}"
1778642050.579793,14.581079721450806,39,390,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09963560104370117,"{""m1"":[54.38897621],""m2"":[55.22514914],""button"":[0],""local_controller"":[false],""pitch"":[0.21312074],""rotation"":[42.45868221],""mag_x"":[-4620],""mag_y"":[-452],""mag_z"":[-2522],""volts"":[11.31227536],""amps"":[0.590332031],""pcb_temp"":[51.40058899],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050473.474,""robot_server_ping"":141.52001953125,""client_server_ping"":67.480712890625}"
1778642050.680053,14.681339740753174,40,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10026001930236816,"{""m1"":[54.38912961],""m2"":[55.21717244],""button"":[0],""local_controller"":[false],""pitch"":[0.230163673],""rotation"":[42.54560328],""mag_x"":[-4515],""mag_y"":[-455],""mag_z"":[-2520],""volts"":[11.36555661],""amps"":[0.506220703],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050590.1482,""robot_server_ping"":156.8232421875,""client_server_ping"":99.217529296875}"
1778642050.780017,14.781303644180298,41,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09996390342712402,"{""m1"":[54.38928301],""m2"":[55.20980933],""button"":[0],""local_controller"":[false],""pitch"":[0.213624395],""rotation"":[42.62944949],""mag_x"":[-4430],""mag_y"":[-517],""mag_z"":[-2520],""volts"":[11.34557615],""amps"":[0.560737305],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050677.5967,""robot_server_ping"":139.52783203125,""client_server_ping"":59.137939453125}"
1778642050.88156,14.88284683227539,42,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10154318809509277,"{""m1"":[54.38912961],""m2"":[55.20367341],""button"":[0],""local_controller"":[false],""pitch"":[0.164871562],""rotation"":[42.69824093],""mag_x"":[-4391],""mag_y"":[-546],""mag_z"":[-2551],""volts"":[11.382207],""amps"":[0.493759766],""pcb_temp"":[51.21235275],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050784.9336,""robot_server_ping"":139.362060546875,""client_server_ping"":78.482177734375}"
1778642050.979901,14.98118782043457,43,386,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09834098815917969,"{""m1"":[54.38943641],""m2"":[55.19861127],""button"":[0],""local_controller"":[false],""pitch"":[0.10236571],""rotation"":[42.7599288],""mag_x"":[-4412],""mag_y"":[-566],""mag_z"":[-2517],""volts"":[11.36888669],""amps"":[0.464165039],""pcb_temp"":[51.25941086],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642050893.8628,""robot_server_ping"":139.2255859375,""client_server_ping"":63.986328125}"
